subject_id,tangram_set,target,earlier,length,label,response,correct,understood
986c7180-cfa6-4c30-ac10-20cae2549525,1,F,earlier,23,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",F,True,yes
986c7180-cfa6-4c30-ac10-20cae2549525,1,I,earlier,28,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",I,True,yes
986c7180-cfa6-4c30-ac10-20cae2549525,1,G,later,3,strike a pose,G,True,yes
986c7180-cfa6-4c30-ac10-20cae2549525,0,D,earlier,17,looks like a priest wearing a robe. facing left. arms stretched out holding something. standing straight up,D,True,yes
986c7180-cfa6-4c30-ac10-20cae2549525,2,K,later,3,on their knees,K,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,2,I,later,2,ice skater,I,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,2,C,earlier,40,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",C,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,0,B,earlier,27,"two triangle arms, one facing left and one facing right, kneeling a little with a leg to the side, you could say it is wearing a dress",B,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,2,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,2,G,later,1,leg,G,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,0,C,earlier,22,"almost looks like someone slipped and is falling backward with hands in the air, looks like it's from the waist up only",C,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,1,J,earlier,26,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,J,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,1,K,later,1,duck,K,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,0,A,earlier,41,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",C,False,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,1,I,earlier,18,"man standing on one leg, the other behind him, two arms out but apart, like it's ice skating",I,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,0,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,1,E,later,2,bunny ears,E,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,2,E,earlier,26,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",E,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,2,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,0,D,earlier,18,"Someone facing left, their back is a straight line, sort of looks like they're holding a book open",D,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,1,F,later,1,sad,F,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,0,H,later,2,no arms,H,True,yes
86532a0f-c466-490c-b3f3-dd4cf55acf34,1,G,earlier,61,"a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, bottom right leg is a triangle, triangle with the right angle on the bottom left",G,True,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,0,H,earlier,33,"it's a blog in the middle with a head on top, only two shapes, sort of looks like a wrapped up baby, square head, the main shape is sort of like a hexagon",H,True,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,2,E,later,3,crazy hat person,E,True,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,1,J,later,2,large cube,E,False,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,2,I,later,2,yoga guy,I,True,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,2,A,earlier,26,"this one has one foot in the air like it's walking, and one foot planted firmly on the ground, with a diamond on the right side",A,True,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,1,E,later,2,bunny ears,E,True,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,0,A,earlier,27,"it looks like someone stood up with their feet both pointing left, there's a square and a trapesium at the top, with one leg in the air",A,True,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,0,L,later,1,zigzag,L,True,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,1,I,later,1,ballerina,I,True,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,2,C,earlier,40,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",C,True,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,1,K,later,3,on their knees,K,True,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,0,D,later,1,priest,D,True,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,2,G,later,1,leg,I,False,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,1,G,earlier,21,"arm stretched out facing above, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",G,True,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,1,F,earlier,28,"Person sat down, their head is a rotated square, they look as if they are sad so the head is tilted down, 1 knee up no bunny ears",F,True,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,2,K,later,1,duck,K,True,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,0,B,later,2,princess dance,A,False,yes
e621dde7-a352-40e2-9f73-4c2c067ba4fa,0,C,later,2,no legs,C,True,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,1,J,earlier,26,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,J,True,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,2,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,True,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,1,I,earlier,18,"man standing on one leg, the other behind him, two arms out but apart, like it's ice skating",I,True,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,2,G,later,1,leg,G,True,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,2,I,earlier,20,"picture looks like it has 2 hands going forward, standing on one leg and kicking the right leg out back",I,True,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,1,K,earlier,32,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",K,True,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,0,C,later,2,falling guy,C,True,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,2,E,later,3,crazy hat person,E,True,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,0,A,earlier,43,it looks like a person kicking one foot in front of them. their head looks like it has a beak! they have a box over their right shoulder. It could also in theory looking like a person carrying another person over their shoulder.,A,True,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,0,H,later,2,no arms,H,True,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,0,B,earlier,28,"two big ears, pointing nose, facing left. A small triangle on the left side could be its foot or tail, its ears are a diamond and a triangle",B,True,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,0,D,later,3,long sleeved book,H,False,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,0,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,True,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,2,C,later,2,falling guy,I,False,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,1,E,later,2,bunny ears,E,True,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,2,A,later,1,thriller,C,False,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,1,G,earlier,21,"arm stretched out facing above, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",G,True,yes
2c03ec5b-24a0-4b03-8019-8ac1641594f8,1,F,later,1,sad,F,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,1,K,earlier,85,"this one is a slim one like a person standing again, but it has a big white triangle on the right side, and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",K,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,0,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,2,C,earlier,40,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",C,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,0,A,earlier,43,it looks like a person kicking one foot in front of them. their head looks like it has a beak! they have a box over their right shoulder. It could also in theory looking like a person carrying another person over their shoulder.,A,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,2,A,later,1,thriller,A,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,0,C,earlier,22,"almost looks like someone slipped and is falling backward with hands in the air, looks like it's from the waist up only",C,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,1,I,later,1,ballerina,I,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,1,F,earlier,28,"Person sat down, their head is a rotated square, they look as if they are sad so the head is tilted down, 1 knee up no bunny ears",F,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,0,D,later,3,long sleeved book,D,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,0,H,earlier,33,"it's a blog in the middle with a head on top, only two shapes, sort of looks like a wrapped up baby, square head, the main shape is sort of like a hexagon",H,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,2,G,earlier,28,"arms stretched out facing above, like it's holding something above its head, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",G,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,0,B,earlier,28,"two big ears, pointing nose, facing left. A small triangle on the left side could be its foot or tail, its ears are a diamond and a triangle",B,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,1,E,later,2,bunny ears,E,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,1,G,earlier,21,"arm stretched out facing above, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",G,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,1,J,later,2,large cube,J,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,2,E,earlier,26,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",E,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,2,K,earlier,25,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, looks like a duck looking right with a diamond on top",K,True,yes
8d63eee9-a76b-4055-b957-5f1ce0836b26,2,I,earlier,13,"ice skating one, square head balancing, two triangle arms pointing to the left",I,True,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,1,E,later,2,bunny ears,G,False,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,2,C,earlier,40,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",C,True,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,0,A,earlier,41,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",A,True,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,2,G,later,1,leg,I,False,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,1,G,earlier,21,"arm stretched out facing above, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",K,False,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,1,K,earlier,85,"this one is a slim one like a person standing again, but it has a big white triangle on the right side, and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",G,False,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,2,E,later,3,crazy hat person,G,False,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,1,I,later,2,ice skater,I,True,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,0,D,earlier,36,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",D,True,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,0,C,earlier,30,"rectangle body with two arms and a head, arms out wide, straight body lines, one arm has a triangle for a hand and the other is a square, no legs",B,False,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,1,F,earlier,23,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",F,True,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,1,J,earlier,17,"it looks like a fat man sticking his arm out for a bus, left side entirely flat",J,True,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,0,H,earlier,25,"looks like the letter 'i', no hand sticking out just a head and a body, like a baby that has been swaddled in a blanket",H,True,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,2,I,later,2,yoga guy,K,False,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,2,K,earlier,87,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",G,False,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,2,A,later,1,thriller,A,True,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,0,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",B,False,yes
7fe929d4-29c8-412a-a79f-3e111bafb7bd,0,B,earlier,28,"two big ears, pointing nose, facing left. A small triangle on the left side could be its foot or tail, its ears are a diamond and a triangle",D,False,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,1,J,later,2,fat guy,F,False,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,0,B,later,2,princess dance,B,True,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,0,A,later,1,thriller,A,True,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,2,K,later,1,duck,K,True,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,2,E,later,2,bunny ears,E,True,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,0,H,earlier,25,"looks like the letter 'i', no hand sticking out just a head and a body, like a baby that has been swaddled in a blanket",H,True,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,2,A,later,1,zombie,A,True,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,1,F,earlier,28,"Person sat down, their head is a rotated square, they look as if they are sad so the head is tilted down, 1 knee up no bunny ears",F,True,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,1,K,later,3,on their knees,K,True,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,1,G,later,3,strike a pose,G,True,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,1,E,earlier,27,"The gentleman is lunging forward throwing hands in the air, it is difficult to make out, also looks like a rabbit with head down and big ears",E,True,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,0,D,earlier,36,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",D,True,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,0,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,True,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,0,C,earlier,30,"rectangle body with two arms and a head, arms out wide, straight body lines, one arm has a triangle for a hand and the other is a square, no legs",C,True,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,2,I,earlier,20,"picture looks like it has 2 hands going forward, standing on one leg and kicking the right leg out back",I,True,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,2,G,earlier,28,"arms stretched out facing above, like it's holding something above its head, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",C,False,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,2,C,earlier,40,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",C,True,yes
24ab2880-ce23-4963-bf51-70ee3d083e14,1,I,earlier,28,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",I,True,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,1,E,later,1,windmill,E,True,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,0,A,earlier,43,it looks like a person kicking one foot in front of them. their head looks like it has a beak! they have a box over their right shoulder. It could also in theory looking like a person carrying another person over their shoulder.,A,True,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,1,F,earlier,28,"Person sat down, their head is a rotated square, they look as if they are sad so the head is tilted down, 1 knee up no bunny ears",F,True,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,2,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,True,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,2,C,later,2,falling guy,C,True,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,2,E,earlier,11,"sitting down, facing right, with the hat thing on its head",K,False,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,0,H,earlier,27,"this one you can't really see the feet, hard to tell if they're sitting or what, no arms, facing right, and nothing on top of the head",H,True,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,1,G,earlier,61,"a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, bottom right leg is a triangle, triangle with the right angle on the bottom left",G,True,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,2,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,True,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,0,B,later,2,princess dance,L,False,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,1,I,later,2,ice skater,I,True,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,0,D,earlier,18,"Someone facing left, their back is a straight line, sort of looks like they're holding a book open",D,True,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,0,C,earlier,22,"almost looks like someone slipped and is falling backward with hands in the air, looks like it's from the waist up only",C,True,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,0,L,earlier,21,"someone kneeling down with his arms pointing right with his knees pointing right too, his legs are combined into a square",L,True,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,1,J,earlier,26,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,J,True,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,2,K,earlier,87,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",K,True,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,2,A,earlier,26,"this one has one foot in the air like it's walking, and one foot planted firmly on the ground, with a diamond on the right side",A,True,yes
bd0dbe85-31b6-4335-b81c-6fbca9d8ee1b,1,K,earlier,85,"this one is a slim one like a person standing again, but it has a big white triangle on the right side, and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",K,True,yes
b916d2ec-c746-4122-9ffb-a2792e930424,0,H,earlier,25,"looks like the letter 'i', no hand sticking out just a head and a body, like a baby that has been swaddled in a blanket",D,False,yes
b916d2ec-c746-4122-9ffb-a2792e930424,2,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,True,yes
b916d2ec-c746-4122-9ffb-a2792e930424,0,L,later,1,zigzag,L,True,yes
b916d2ec-c746-4122-9ffb-a2792e930424,2,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,True,yes
b916d2ec-c746-4122-9ffb-a2792e930424,0,A,earlier,41,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",A,True,yes
b916d2ec-c746-4122-9ffb-a2792e930424,2,C,earlier,40,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",C,True,yes
b916d2ec-c746-4122-9ffb-a2792e930424,0,D,earlier,36,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",D,True,yes
b916d2ec-c746-4122-9ffb-a2792e930424,0,B,later,2,princess dance,B,True,yes
b916d2ec-c746-4122-9ffb-a2792e930424,1,K,later,3,on their knees,K,True,yes
b916d2ec-c746-4122-9ffb-a2792e930424,2,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,True,yes
b916d2ec-c746-4122-9ffb-a2792e930424,1,I,earlier,18,"man standing on one leg, the other behind him, two arms out but apart, like it's ice skating",I,True,yes
b916d2ec-c746-4122-9ffb-a2792e930424,1,J,later,2,fat guy,F,False,yes
b916d2ec-c746-4122-9ffb-a2792e930424,2,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,True,yes
b916d2ec-c746-4122-9ffb-a2792e930424,0,C,later,2,no legs,C,True,yes
b916d2ec-c746-4122-9ffb-a2792e930424,1,F,later,1,fetal position,F,True,yes
b916d2ec-c746-4122-9ffb-a2792e930424,1,E,later,1,windmill,E,True,yes
b916d2ec-c746-4122-9ffb-a2792e930424,2,E,earlier,11,"sitting down, facing right, with the hat thing on its head",E,True,yes
b916d2ec-c746-4122-9ffb-a2792e930424,1,G,later,3,strike a pose,I,False,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,2,K,earlier,87,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",K,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,0,L,earlier,21,"someone kneeling down with his arms pointing right with his knees pointing right too, his legs are combined into a square",L,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,0,D,later,1,priest,D,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,0,B,later,1,mouse,B,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,1,I,earlier,18,"man standing on one leg, the other behind him, two arms out but apart, like it's ice skating",I,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,1,G,earlier,61,"a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, bottom right leg is a triangle, triangle with the right angle on the bottom left",G,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,2,E,later,2,bunny ears,E,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,0,C,earlier,22,"almost looks like someone slipped and is falling backward with hands in the air, looks like it's from the waist up only",C,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,2,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,1,E,earlier,2,bunny ears,E,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,2,I,earlier,13,"ice skating one, square head balancing, two triangle arms pointing to the left",I,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,1,K,earlier,27,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting, facing right",K,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,1,F,later,1,fetal position,F,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,1,J,earlier,26,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,J,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,0,A,earlier,41,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",A,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,0,H,earlier,25,"looks like the letter 'i', no hand sticking out just a head and a body, like a baby that has been swaddled in a blanket",H,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,2,G,later,1,dog,G,True,yes
88f6fba7-1903-40f1-a0fb-aa63099d8ac3,2,A,later,1,zombie,A,True,yes
5a329c47-5a40-4ae0-ae36-d5f838cc1cd1,1,J,earlier,48,"The person has his/her foot pointing to the right, his hand is also pointed to the right, the left side of his body is completely straight from top to bottom, there is just one box on top as the head and the head is a diamond shape",J,True,yes
5a329c47-5a40-4ae0-ae36-d5f838cc1cd1,1,I,earlier,41,"It looks like a dancer, standing upright one leg, the other leg pointing to the right, two arms to the left, like a ballerina kind of, body is mostly in the left half and the legs are on the right half",I,True,yes
5a329c47-5a40-4ae0-ae36-d5f838cc1cd1,1,F,earlier,28,"Person sat down, their head is a rotated square, they look as if they are sad so the head is tilted down, 1 knee up no bunny ears",F,True,yes
5a329c47-5a40-4ae0-ae36-d5f838cc1cd1,0,L,later,2,bent knees,L,True,yes
5a329c47-5a40-4ae0-ae36-d5f838cc1cd1,0,C,earlier,30,"rectangle body with two arms and a head, arms out wide, straight body lines, one arm has a triangle for a hand and the other is a square, no legs",B,False,yes
5a329c47-5a40-4ae0-ae36-d5f838cc1cd1,0,D,later,3,long sleeved book,H,False,yes
5a329c47-5a40-4ae0-ae36-d5f838cc1cd1,1,E,earlier,23,"It looks like a windmill on top of a hill, the peak is on the left, two triangles and a square on top",I,False,yes
5a329c47-5a40-4ae0-ae36-d5f838cc1cd1,0,A,later,1,zombie,A,True,yes
5a329c47-5a40-4ae0-ae36-d5f838cc1cd1,1,K,later,1,duck,K,True,yes
5a329c47-5a40-4ae0-ae36-d5f838cc1cd1,1,G,later,3,strike a pose,G,True,yes
5a329c47-5a40-4ae0-ae36-d5f838cc1cd1,2,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,True,yes
5a329c47-5a40-4ae0-ae36-d5f838cc1cd1,0,B,earlier,28,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth",L,False,yes
5a329c47-5a40-4ae0-ae36-d5f838cc1cd1,2,E,earlier,11,"sitting down, facing right, with the hat thing on its head",E,True,yes
5a329c47-5a40-4ae0-ae36-d5f838cc1cd1,2,A,later,1,thriller,A,True,yes
